Date,Ticker,Trade_Weight,Direction
2023-05-31,DIS,0.09090909090909091,Buy
2023-05-31,JPM,0.09090909090909091,Buy
2023-05-31,NVDA,0.09090909090909091,Buy
2023-05-31,SPY,0.09090909090909091,Buy
2023-05-31,KO,0.09090909090909091,Buy
2023-05-31,AAPL,0.09090909090909091,Buy
2023-05-31,BA,0.09090909090909091,Buy
2023-05-31,WMT,0.09090909090909091,Buy
2023-05-31,MSFT,0.09090909090909091,Buy
2023-05-31,JNJ,0.09090909090909091,Buy
2023-05-31,XOM,0.09090909090909091,Buy
2023-06-01,DIS,0.00046871564808652344,Buy
2023-06-01,SPY,0.00025872310513740115,Buy
2023-06-01,KO,0.0006001231007358304,Buy
2023-06-01,AAPL,-0.000326910892485599,Sell
2023-06-01,BA,0.00012528352625330863,Buy
2023-06-01,JNJ,0.0014130269170069126,Buy
2023-06-01,JPM,-0.00012546920521167015,Sell
2023-06-01,NVDA,-0.0034831321306736246,Sell
2023-06-01,WMT,0.0007817124073379034,Buy
2023-06-01,MSFT,-3.387545178713813e-05,Sell
2023-06-01,XOM,7.486064139423931e-05,Buy
2023-06-02,DIS,-0.0009363333426173626,Sell
2023-06-02,SPY,-2.6784830635603885e-05,Sell
2023-06-02,KO,-0.0004635343584884627,Sell
2023-06-02,AAPL,0.0008414477904600121,Buy
2023-06-02,BA,-0.0010408837264680865,Sell
2023-06-02,JNJ,-0.00014000101740091475,Sell
2023-06-02,JPM,-0.0006134535945909736,Sell
2023-06-02,NVDA,0.0022680092535727753,Buy
2023-06-02,WMT,0.0004120815281334622,Buy
2023-06-02,MSFT,0.0005094592178728624,Buy
2023-06-02,XOM,-0.0008119030248597697,Sell
2023-06-05,DIS,-0.0005329405093045525,Sell
2023-06-05,SPY,-0.0001270680397471441,Sell
2023-06-05,KO,0.00030962324959174503,Buy
2023-06-05,AAPL,0.0003887369283822467,Buy
2023-06-05,BA,0.001639376532760417,Buy
2023-06-05,JNJ,-0.0010862851876128898,Sell
2023-06-05,JPM,0.000594217927741586,Buy
2023-06-05,NVDA,5.996592056210781e-05,Buy
2023-06-05,WMT,-0.0009024513400061884,Sell
2023-06-05,MSFT,-0.00044871001399320043,Sell
2023-06-05,XOM,0.00010351186539443724,Buy
2023-06-06,DIS,-0.0012636890574230508,Sell
2023-06-06,SPY,-0.00030166930444572304,Sell
2023-06-06,KO,0.000555671520139453,Buy
2023-06-06,AAPL,8.399953740205468e-05,Buy
2023-06-06,BA,0.0005460164543845819,Buy
2023-06-06,JNJ,-2.3025608350046856e-05,Sell
2023-06-06,JPM,-0.00026709162967357425,Sell
2023-06-06,NVDA,0.0010977275493096045,Buy
2023-06-06,WMT,-9.136563827809308e-05,Sell
2023-06-06,MSFT,0.0005087695532651065,Buy
2023-06-06,XOM,-0.0008468933611238683,Sell
2023-06-07,DIS,-0.00045453809073289775,Sell
2023-06-07,SPY,0.0002156197813258237,Buy
2023-06-07,KO,3.675600922843636e-05,Buy
2023-06-07,AAPL,0.0006068317073099766,Buy
2023-06-07,BA,-0.002136190373753788,Sell
2023-06-07,JNJ,-0.00029469545027661914,Sell
2023-06-07,JPM,-0.0009807743647603784,Sell
2023-06-07,NVDA,0.002667702133363689,Buy
2023-06-07,WMT,-0.00023272940778577833,Sell
2023-06-07,MSFT,0.0027101807217336793,Buy
2023-06-07,XOM,-0.0021395606670696204,Sell
2023-06-08,DIS,0.0008844075390709305,Buy
2023-06-08,SPY,0.0003496802464413029,Buy
2023-06-08,KO,0.0006699237699887839,Buy
2023-06-08,AAPL,-0.0004979437786217511,Sell
2023-06-08,BA,-0.001730750805750192,Sell
2023-06-08,JNJ,-9.389052833408407e-05,Sell
2023-06-08,JPM,0.000868545442606436,Buy
2023-06-08,NVDA,-0.0015919413794410892,Sell
2023-06-08,WMT,-0.0004080738876431622,Sell
2023-06-08,MSFT,0.0003708201625005486,Buy
2023-06-08,XOM,0.001176135000522091,Buy
2023-06-09,DIS,0.0006384893173422834,Buy
2023-06-09,SPY,-0.00011371109036691085,Sell
2023-06-09,KO,-0.00010118170686242156,Sell
2023-06-09,AAPL,-0.00014692708807652333,Sell
2023-06-09,BA,0.00038258936056285997,Buy
2023-06-09,JNJ,0.00019105551444746627,Buy
2023-06-09,JPM,-0.00013145626308530556,Sell
2023-06-09,NVDA,-0.0005641141686923284,Sell
2023-06-09,WMT,-0.0005000101218897018,Sell
2023-06-09,MSFT,-0.00037806066072360034,Sell
2023-06-09,XOM,0.0007211675514793708,Buy
2023-06-12,DIS,-0.0005004063593769398,Sell
2023-06-12,SPY,-0.00013135688337900797,Sell
2023-06-12,KO,0.0010750352917906908,Buy
2023-06-12,AAPL,-0.0007238341797252967,Sell
2023-06-12,BA,-0.001077380960251062,Sell
2023-06-12,JNJ,0.0007491623394497715,Buy
2023-06-12,JPM,0.0006935147675091596,Buy
2023-06-12,NVDA,-0.0009697748628416797,Sell
2023-06-12,WMT,9.189590855457341e-05,Buy
2023-06-12,MSFT,-0.0007098751349465388,Sell
2023-06-12,XOM,0.0015020601928268235,Buy
2023-06-13,DIS,-5.572518335987542e-05,Sell
2023-06-13,SPY,3.726875353789183e-05,Buy
2023-06-13,KO,0.00027261117517786426,Buy
2023-06-13,AAPL,0.00086822087021865,Buy
2023-06-13,BA,0.0011132463300398687,Buy
2023-06-13,JNJ,0.0001581745663670614,Buy
2023-06-13,JPM,-2.0596398029704144e-05,Sell
2023-06-13,NVDA,-0.0028888275996327706,Sell
2023-06-13,WMT,-7.055559351845653e-05,Sell
2023-06-13,MSFT,-3.134271954675916e-05,Sell
2023-06-13,XOM,0.0006154840284760127,Buy
2023-06-14,DIS,0.0016600798905917341,Buy
2023-06-14,SPY,0.00020065426835162714,Buy
2023-06-14,KO,-0.00030594933862992946,Sell
2023-06-14,AAPL,-7.773353082926593e-06,Sell
2023-06-14,BA,0.0017392218374727292,Buy
2023-06-14,JNJ,-0.00015362572103191918,Sell
2023-06-14,JPM,0.0006466267673607279,Buy
2023-06-14,NVDA,-0.004053391741068807,Sell
2023-06-14,WMT,-0.0006073723026515931,Sell
2023-06-14,MSFT,-0.0005180691673271759,Sell
2023-06-14,XOM,0.0013980710498806281,Buy
2023-06-15,DIS,0.0004656728608966043,Buy
2023-06-15,SPY,-0.00017285998152284654,Sell
2023-06-15,KO,-0.0002937817853530533,Sell
2023-06-15,AAPL,-6.498718665313985e-05,Sell
2023-06-15,BA,-9.859783332474836e-05,Sell
2023-06-15,JNJ,-0.0002658808030518295,Sell
2023-06-15,JPM,-7.482338168411651e-05,Sell
2023-06-15,NVDA,0.001662296229411872,Buy
2023-06-15,WMT,0.00044929470126688076,Buy
2023-06-15,MSFT,-0.0019271084844713487,Sell
2023-06-15,XOM,0.00031798222047202396,Buy
2023-06-16,DIS,0.001181414007353332,Buy
2023-06-16,SPY,-9.928780189907838e-05,Sell
2023-06-16,KO,-0.0010665632477538378,Sell
2023-06-16,AAPL,0.0001247749260570724,Buy
2023-06-16,BA,-0.0006517433111186133,Sell
2023-06-16,JNJ,-0.0006891992904076855,Sell
2023-06-16,JPM,-0.0005188337131468573,Sell
2023-06-16,NVDA,-0.0004938244941283948,Sell
2023-06-16,WMT,0.0008633785480232775,Buy
2023-06-16,MSFT,0.0011033425787699142,Buy
2023-06-16,XOM,0.0002450869394752392,Buy
2023-06-20,DIS,0.0008506701673534761,Buy
2023-06-20,SPY,-0.0002493142163751544,Sell
2023-06-20,KO,-0.00011551031993288496,Sell
2023-06-20,AAPL,-0.0007693153476055065,Sell
2023-06-20,BA,0.002449289268021182,Buy
2023-06-20,JNJ,-0.0006689506461223099,Sell
2023-06-20,JPM,-0.0002578030733580289,Sell
2023-06-20,NVDA,-0.0031200960992495003,Sell
2023-06-20,WMT,8.243766516603801e-05,Buy
2023-06-20,MSFT,0.00042093207237385577,Buy
2023-06-20,XOM,0.0013758871419945473,Buy
2023-06-21,DIS,0.0007774159210082038,Buy
2023-06-21,SPY,0.00011632161126585994,Buy
2023-06-21,KO,-0.0006045160771501606,Sell
2023-06-21,AAPL,0.00016666503636243724,Buy
2023-06-21,BA,-0.0002266503415272736,Sell
2023-06-21,JNJ,-0.00021226019548391262,Sell
2023-06-21,JPM,-0.00021678707806926933,Sell
2023-06-21,NVDA,0.0012382027569456389,Buy
2023-06-21,WMT,-0.0005288709448096202,Sell
2023-06-21,MSFT,0.0008608532873998764,Buy
2023-06-21,XOM,-0.0013729740352489972,Sell
2023-06-22,DIS,0.00021120502542486264,Buy
2023-06-22,SPY,-0.0002704854564767184,Sell
2023-06-22,KO,-0.0005637139934407259,Sell
2023-06-22,AAPL,-0.00144388731832569,Sell
2023-06-22,BA,0.002829101615699256,Buy
2023-06-22,JNJ,-0.0009071588696503291,Sell
2023-06-22,JPM,0.0018065610012407834,Buy
2023-06-22,NVDA,9.966988550601241e-05,Buy
2023-06-22,WMT,-0.0007012978669645176,Sell
2023-06-22,MSFT,-0.0016175917882207264,Sell
2023-06-22,XOM,0.0005560183847468092,Buy
2023-06-23,DIS,-0.00021744737881661258,Sell
