Date,Ticker,Trade_Weight,Direction
2024-12-11,INDY,0.2,Buy
2024-12-11,KLIC,0.2,Buy
2024-12-11,UAL,0.2,Buy
2024-12-11,WSFS,0.2,Buy
2024-12-11,YLDE,0.2,Buy
2024-12-12,INDY,-0.2008553895792853,Sell
2024-12-12,NVDL,0.2,Buy
2024-12-12,MASI,0.2,Buy
2024-12-12,UAL,-0.19625430837358515,Sell
2024-12-12,IGF,0.2,Buy
2024-12-12,HQGO,0.2,Buy
2024-12-12,ARGX,0.2,Buy
2024-12-12,KLIC,-0.20167513090637035,Sell
2024-12-12,WSFS,-0.19932067847678842,Sell
2024-12-12,YLDE,-0.20214745356229769,Sell
2024-12-13,NVDL,-0.19223760059057218,Sell
2024-12-13,MASI,-0.20271682749070974,Sell
2024-12-13,EXEEL,0.2,Buy
2024-12-13,SBUX,0.2,Buy
2024-12-13,IGF,-0.20145923375982025,Sell
2024-12-13,CASH,0.2,Buy
2024-12-13,EXPE,0.2,Buy
2024-12-13,HQGO,-0.2013226281519614,Sell
2024-12-13,ARGX,-0.2027675159518195,Sell
2024-12-13,BKCH,0.2,Buy
2024-12-16,IRMD,0.2,Buy
2024-12-16,OKTA,0.2,Buy
2024-12-16,ILMN,0.2,Buy
2024-12-16,EXEEL,-0.1988910826919949,Sell
2024-12-16,SBUX,-0.1901122761458886,Sell
2024-12-16,URBN,0.2,Buy
2024-12-16,CASH,-0.20123444442757482,Sell
2024-12-16,EXPE,-0.19844549486339244,Sell
2024-12-16,VICR,0.2,Buy
2024-12-16,BKCH,-0.21181405483101662,Sell
2024-12-17,IRMD,-0.20189290660139775,Sell
2024-12-17,OKTA,-0.20415599281820218,Sell
2024-12-17,ILMN,-0.20078287650843296,Sell
2024-12-17,MIDD,0.2,Buy
2024-12-17,CG,0.2,Buy
2024-12-17,URBN,-0.2041334580026228,Sell
2024-12-17,VSAT,0.2,Buy
2024-12-17,VICR,-0.1895413384739767,Sell
2024-12-17,AMZN,0.2,Buy
2024-12-17,AGMI,0.2,Buy
2024-12-18,BLBD,0.2,Buy
2024-12-18,LIVN,0.2,Buy
2024-12-18,MIDD,-0.20633099972454463,Sell
2024-12-18,CG,-0.19867005399340765,Sell
2024-12-18,VSAT,-0.19536061933436907,Sell
2024-12-18,VICR,0.2,Buy
2024-12-18,LNTH,0.2,Buy
2024-12-18,AMZN,-0.20040955128495472,Sell
2024-12-18,AGMI,-0.19975408401409167,Sell
2024-12-18,VC,0.2,Buy
2024-12-19,WLDN,0.2,Buy
2024-12-19,BLBD,-0.19396938635682523,Sell
2024-12-19,LIVN,-0.20316148772997783,Sell
2024-12-19,DGRW,0.2,Buy
2024-12-19,BELFA,0.2,Buy
2024-12-19,VICR,-0.19681233263102735,Sell
2024-12-19,LNTH,-0.20535379653627195,Sell
2024-12-19,VC,-0.20121210362894687,Sell
2024-12-19,NBIS,0.2,Buy
2024-12-19,QCLN,0.2,Buy
2024-12-20,CACC,0.2,Buy
2024-12-20,WLDN,-0.19906102976547801,Sell
2024-12-20,ORLY,0.2,Buy
2024-12-20,DGRW,-0.19950912076887178,Sell
2024-12-20,GSHD,0.2,Buy
2024-12-20,BELFA,-0.20470587394106457,Sell
2024-12-20,SUSL,0.2,Buy
2024-12-20,ECPG,0.2,Buy
2024-12-20,NBIS,-0.1952407898325085,Sell
2024-12-20,QCLN,-0.20197762670301034,Sell
2024-12-23,NATH,0.2,Buy
2024-12-23,ESGU,0.2,Buy
2024-12-23,CACC,-0.20103351806791853,Sell
2024-12-23,ORLY,-0.19900608011838256,Sell
2024-12-23,SPSC,0.2,Buy
2024-12-23,GSHD,-0.19762873249124302,Sell
2024-12-23,SUSL,-0.20217514549116072,Sell
2024-12-23,GPRF,0.2,Buy
2024-12-23,FTC,0.2,Buy
2024-12-23,ECPG,-0.2006590466583464,Sell
2024-12-24,NATH,-0.1991054475225867,Sell
2024-12-24,FMB,0.2,Buy
2024-12-24,ESGU,-0.20043430152023772,Sell
2024-12-24,UCYB,0.2,Buy
2024-12-24,SPSC,-0.2022715844910895,Sell
2024-12-24,WTW,0.2,Buy
2024-12-24,NXTG,0.2,Buy
2024-12-24,GPRF,-0.19773675152320108,Sell
2024-12-24,FTC,-0.20094762882460154,Sell
2024-12-24,EEFT,0.2,Buy
2024-12-26,FMB,-0.19963270507192207,Sell
2024-12-26,FYX,0.2,Buy
2024-12-26,IGIB,0.2,Buy
2024-12-26,FAB,0.2,Buy
2024-12-26,RRBI,0.2,Buy
2024-12-26,JBSS,0.2,Buy
2024-12-26,UCYB,-0.20068393208103127,Sell
2024-12-26,WTW,-0.2005778426832678,Sell
2024-12-26,NXTG,-0.19909357107460315,Sell
2024-12-26,EEFT,-0.20051061460558373,Sell
2024-12-27,FYX,-0.19779946105697452,Sell
2024-12-27,DNTH,0.2,Buy
2024-12-27,IGIB,-0.20086681428213732,Sell
2024-12-27,FAB,-0.19997193034313987,Sell
2024-12-27,RBCAA,0.2,Buy
2024-12-27,SIXG,0.2,Buy
2024-12-27,RRBI,-0.19925854401438012,Sell
2024-12-27,JBSS,-0.20260700844420795,Sell
2024-12-27,ANIP,0.2,Buy
2024-12-27,PFBC,0.2,Buy
2024-12-30,EFSC,0.2,Buy
2024-12-30,DNTH,-0.19201890639745475,Sell
2024-12-30,RBCAA,-0.2014843767431143,Sell
2024-12-30,SIXG,-0.20100190553753344,Sell
2024-12-30,ANIP,-0.20234695030332758,Sell
2024-12-30,ZTWO,0.2,Buy
2024-12-30,WYNN,0.2,Buy
2024-12-30,PFBC,-0.20365572261391648,Sell
2024-12-30,WIX,0.2,Buy
2024-12-30,ESQ,0.2,Buy
2024-12-31,EFSC,-0.20074825268578583,Sell
2024-12-31,ZTWO,-0.20067705218087603,Sell
2024-12-31,NXST,0.2,Buy
2024-12-31,WYNN,-0.2014486369228819,Sell
2024-12-31,IMKTA,0.2,Buy
2024-12-31,PFI,0.2,Buy
2024-12-31,WIX,-0.1980553948144263,Sell
2024-12-31,NBIS,0.2,Buy
2024-12-31,ESQ,-0.19957248342169198,Sell
2024-12-31,SLVO,0.2,Buy
2025-01-02,IBIT,0.2,Buy
2025-01-02,INTU,0.2,Buy
2025-01-02,NXST,-0.19685718900591562,Sell
2025-01-02,MNDY,0.2,Buy
2025-01-02,UYLD,0.2,Buy
2025-01-02,IMKTA,-0.19474115769078768,Sell
2025-01-02,PFI,-0.1944382896838351,Sell
2025-01-02,NBIS,-0.21503040431917508,Sell
2025-01-02,SLVO,-0.1994211465196359,Sell
2025-01-02,DLTR,0.2,Buy
2025-01-03,NTAP,0.2,Buy
2025-01-03,TMUS,0.2,Buy
2025-01-03,ORLY,0.2,Buy
2025-01-03,IBIT,-0.20221411073013287,Sell
2025-01-03,INTU,-0.2024723628214879,Sell
2025-01-03,MNDY,-0.20372801003417687,Sell
2025-01-03,UYLD,-0.20014097646589568,Sell
2025-01-03,IUS,0.2,Buy
2025-01-03,BHF,0.2,Buy
2025-01-03,DLTR,-0.1919448673382138,Sell
2025-01-06,NTAP,-0.20250132284782654,Sell
2025-01-06,MUU,0.2,Buy
2025-01-06,TMUS,-0.19451828463752768,Sell
2025-01-06,ORLY,-0.20172381740809667,Sell
2025-01-06,GPIQ,0.2,Buy
2025-01-06,CZFS,0.2,Buy
2025-01-06,OSIS,0.2,Buy
2025-01-06,IUS,-0.20128478945518058,Sell
2025-01-06,BHF,-0.2004736168260246,Sell
2025-01-06,FCVT,0.2,Buy
2025-01-07,MUU,-0.21051744382724213,Sell
2025-01-07,WFRD,0.2,Buy
2025-01-07,TEAM,0.2,Buy
2025-01-07,CTSH,0.2,Buy
2025-01-07,QTUM,0.2,Buy
2025-01-07,GPIQ,-0.19650415282013337,Sell
2025-01-07,SEIC,0.2,Buy
2025-01-07,CZFS,-0.19632947374009604,Sell
2025-01-07,OSIS,-0.19875829366595452,Sell
2025-01-07,FCVT,-0.19838954227042352,Sell
2025-01-08,DNTH,0.2,Buy
2025-01-08,XPEL,0.2,Buy
2025-01-08,WFRD,-0.1963516756346514,Sell
2025-01-08,TEAM,-0.20085956861744242,Sell
2025-01-08,CTSH,-0.20469704532383548,Sell
2025-01-08,KBWR,0.2,Buy
2025-01-08,QTUM,-0.19422845105712902,Sell
2025-01-08,VSAT,0.2,Buy
2025-01-08,SEIC,-0.204372436252776,Sell
2025-01-08,ACGL,0.2,Buy
2025-01-10,RAPT,0.2,Buy
2025-01-10,DNTH,-0.1945774214600333,Sell
2025-01-10,XPEL,-0.20409912643129524,Sell
2025-01-10,FAB,0.2,Buy
2025-01-10,FMHI,0.2,Buy
2025-01-10,KBWR,-0.19922131846363522,Sell
2025-01-10,SPSC,0.2,Buy
2025-01-10,VSAT,-0.20247024656623025,Sell
2025-01-10,ACGL,-0.20014620086287277,Sell
2025-01-10,FPXI,0.2,Buy
2025-01-13,RAPT,-0.18640206545601082,Sell
2025-01-13,FAB,-0.2059749640294355,Sell
