Date,Ticker,Weight
2024-12-11,INDY,0.2
2024-12-11,KLIC,0.2
2024-12-11,UAL,0.2
2024-12-11,WSFS,0.2
2024-12-11,YLDE,0.2
2024-12-12,NVDL,0.2
2024-12-12,MASI,0.2
2024-12-12,IGF,0.2
2024-12-12,HQGO,0.2
2024-12-12,ARGX,0.2
2024-12-13,EXEEL,0.2
2024-12-13,SBUX,0.2
2024-12-13,CASH,0.2
2024-12-13,EXPE,0.2
2024-12-13,BKCH,0.2
2024-12-16,IRMD,0.2
2024-12-16,OKTA,0.2
2024-12-16,ILMN,0.2
2024-12-16,URBN,0.2
2024-12-16,VICR,0.2
2024-12-17,MIDD,0.2
2024-12-17,CG,0.2
2024-12-17,VSAT,0.2
2024-12-17,AMZN,0.2
2024-12-17,AGMI,0.2
2024-12-18,BLBD,0.2
2024-12-18,LIVN,0.2
2024-12-18,VICR,0.2
2024-12-18,LNTH,0.2
2024-12-18,VC,0.2
2024-12-19,WLDN,0.2
2024-12-19,DGRW,0.2
2024-12-19,BELFA,0.2
2024-12-19,NBIS,0.2
2024-12-19,QCLN,0.2
2024-12-20,CACC,0.2
2024-12-20,ORLY,0.2
2024-12-20,GSHD,0.2
2024-12-20,SUSL,0.2
2024-12-20,ECPG,0.2
2024-12-23,NATH,0.2
2024-12-23,ESGU,0.2
2024-12-23,SPSC,0.2
2024-12-23,GPRF,0.2
2024-12-23,FTC,0.2
2024-12-24,FMB,0.2
2024-12-24,UCYB,0.2
2024-12-24,WTW,0.2
2024-12-24,NXTG,0.2
2024-12-24,EEFT,0.2
2024-12-26,FYX,0.2
2024-12-26,IGIB,0.2
2024-12-26,FAB,0.2
2024-12-26,RRBI,0.2
2024-12-26,JBSS,0.2
2024-12-27,DNTH,0.2
2024-12-27,RBCAA,0.2
2024-12-27,SIXG,0.2
2024-12-27,ANIP,0.2
2024-12-27,PFBC,0.2
2024-12-30,EFSC,0.2
2024-12-30,ZTWO,0.2
2024-12-30,WYNN,0.2
2024-12-30,WIX,0.2
2024-12-30,ESQ,0.2
2024-12-31,NXST,0.2
2024-12-31,IMKTA,0.2
2024-12-31,PFI,0.2
2024-12-31,NBIS,0.2
2024-12-31,SLVO,0.2
2025-01-02,IBIT,0.2
2025-01-02,INTU,0.2
2025-01-02,MNDY,0.2
2025-01-02,UYLD,0.2
2025-01-02,DLTR,0.2
2025-01-03,NTAP,0.2
2025-01-03,TMUS,0.2
2025-01-03,ORLY,0.2
2025-01-03,IUS,0.2
2025-01-03,BHF,0.2
2025-01-06,MUU,0.2
2025-01-06,GPIQ,0.2
2025-01-06,CZFS,0.2
2025-01-06,OSIS,0.2
2025-01-06,FCVT,0.2
2025-01-07,WFRD,0.2
2025-01-07,TEAM,0.2
2025-01-07,CTSH,0.2
2025-01-07,QTUM,0.2
2025-01-07,SEIC,0.2
2025-01-08,DNTH,0.2
2025-01-08,XPEL,0.2
2025-01-08,KBWR,0.2
2025-01-08,VSAT,0.2
2025-01-08,ACGL,0.2
2025-01-10,RAPT,0.2
2025-01-10,FAB,0.2
2025-01-10,FMHI,0.2
2025-01-10,SPSC,0.2
2025-01-10,FPXI,0.2
2025-01-13,TSLA,0.2
2025-01-13,BIIB,0.2
2025-01-13,VGIT,0.2
2025-01-13,BIB,0.2
2025-01-13,CRWD,0.2
2025-01-14,JSML,0.2
2025-01-14,SATS,0.2
2025-01-14,PRN,0.2
